compound_id,true_target,hard_negative,target_type
COMPOUND_d8438fe1dea5,DISEASE_578708c54b66,DISEASE_120d64215d86,Disease
COMPOUND_d8438fe1dea5,DISEASE_578708c54b66,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d8438fe1dea5,DISEASE_5e294e090c89,DISEASE_071459a0c2fd,Disease
COMPOUND_d8438fe1dea5,DISEASE_5e294e090c89,DISEASE_093461e46ef0,Disease
COMPOUND_d8438fe1dea5,DISEASE_5e294e090c89,DISEASE_0ace1f8e701c,Disease
COMPOUND_d8438fe1dea5,DISEASE_5e294e090c89,DISEASE_120d64215d86,Disease
COMPOUND_d8438fe1dea5,DISEASE_5e294e090c89,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d8438fe1dea5,SYMPTOM_ac7049227bb3,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_ac7049227bb3,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_ac7049227bb3,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_ac7049227bb3,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_ac7049227bb3,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,DISEASE_e7a747ffb620,DISEASE_071459a0c2fd,Disease
COMPOUND_d8438fe1dea5,DISEASE_e7a747ffb620,DISEASE_093461e46ef0,Disease
COMPOUND_d8438fe1dea5,DISEASE_e7a747ffb620,DISEASE_0ace1f8e701c,Disease
COMPOUND_d8438fe1dea5,DISEASE_e7a747ffb620,DISEASE_120d64215d86,Disease
COMPOUND_d8438fe1dea5,DISEASE_e7a747ffb620,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d8438fe1dea5,SYMPTOM_154b2e2e5974,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_154b2e2e5974,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_154b2e2e5974,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_154b2e2e5974,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_154b2e2e5974,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,DISEASE_9fee7a39f2e6,DISEASE_071459a0c2fd,Disease
COMPOUND_d8438fe1dea5,DISEASE_9fee7a39f2e6,DISEASE_093461e46ef0,Disease
COMPOUND_d8438fe1dea5,DISEASE_9fee7a39f2e6,DISEASE_0ace1f8e701c,Disease
COMPOUND_d8438fe1dea5,DISEASE_9fee7a39f2e6,DISEASE_120d64215d86,Disease
COMPOUND_d8438fe1dea5,DISEASE_9fee7a39f2e6,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d8438fe1dea5,SYMPTOM_078750ea56f7,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_078750ea56f7,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_078750ea56f7,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_078750ea56f7,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_078750ea56f7,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,DISEASE_5cbc093559fd,DISEASE_071459a0c2fd,Disease
COMPOUND_d8438fe1dea5,DISEASE_5cbc093559fd,DISEASE_093461e46ef0,Disease
COMPOUND_d8438fe1dea5,DISEASE_5cbc093559fd,DISEASE_0ace1f8e701c,Disease
COMPOUND_d8438fe1dea5,DISEASE_5cbc093559fd,DISEASE_120d64215d86,Disease
COMPOUND_d8438fe1dea5,DISEASE_5cbc093559fd,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d8438fe1dea5,SYMPTOM_e398892d7620,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_e398892d7620,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_e398892d7620,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_e398892d7620,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_e398892d7620,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_f4dfb786c878,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_f4dfb786c878,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_f4dfb786c878,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_f4dfb786c878,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_f4dfb786c878,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_bff77d569de2,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_bff77d569de2,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_bff77d569de2,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_bff77d569de2,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_bff77d569de2,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_603d8414fc2a,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_603d8414fc2a,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_603d8414fc2a,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_603d8414fc2a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_603d8414fc2a,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,DISEASE_3e090ec6a1d8,DISEASE_071459a0c2fd,Disease
COMPOUND_d8438fe1dea5,DISEASE_3e090ec6a1d8,DISEASE_093461e46ef0,Disease
COMPOUND_d8438fe1dea5,DISEASE_3e090ec6a1d8,DISEASE_0ace1f8e701c,Disease
COMPOUND_d8438fe1dea5,DISEASE_3e090ec6a1d8,DISEASE_120d64215d86,Disease
COMPOUND_d8438fe1dea5,DISEASE_3e090ec6a1d8,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_d8438fe1dea5,SYMPTOM_c3332f5bc908,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_c3332f5bc908,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_c3332f5bc908,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_c3332f5bc908,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_c3332f5bc908,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_8be6245de13d,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_8be6245de13d,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_8be6245de13d,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_8be6245de13d,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_8be6245de13d,SYMPTOM_009811abd195,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_15564a4455ce,SYMPTOM_003993957fb9,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_15564a4455ce,SYMPTOM_005668237e94,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_15564a4455ce,SYMPTOM_0071d323d363,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_15564a4455ce,SYMPTOM_0084e48e9830,Symptom
COMPOUND_d8438fe1dea5,SYMPTOM_15564a4455ce,SYMPTOM_009811abd195,Symptom
COMPOUND_bb49611aa259,SYMPTOM_9a9214077697,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_bb49611aa259,SYMPTOM_9a9214077697,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_bb49611aa259,SYMPTOM_9a9214077697,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_bb49611aa259,SYMPTOM_9a9214077697,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_bb49611aa259,SYMPTOM_9a9214077697,SYMPTOM_1781e759516c,Symptom
COMPOUND_bb49611aa259,SYMPTOM_930ec0049d47,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_bb49611aa259,SYMPTOM_930ec0049d47,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_bb49611aa259,SYMPTOM_930ec0049d47,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_bb49611aa259,SYMPTOM_930ec0049d47,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_bb49611aa259,SYMPTOM_930ec0049d47,SYMPTOM_1781e759516c,Symptom
COMPOUND_bb49611aa259,SYMPTOM_c5dde07b9b1c,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_bb49611aa259,SYMPTOM_c5dde07b9b1c,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_bb49611aa259,SYMPTOM_c5dde07b9b1c,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_bb49611aa259,SYMPTOM_c5dde07b9b1c,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_bb49611aa259,SYMPTOM_c5dde07b9b1c,SYMPTOM_1781e759516c,Symptom
COMPOUND_bb49611aa259,SYMPTOM_f8703b74a201,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_bb49611aa259,SYMPTOM_f8703b74a201,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_bb49611aa259,SYMPTOM_f8703b74a201,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_bb49611aa259,SYMPTOM_f8703b74a201,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_bb49611aa259,SYMPTOM_f8703b74a201,SYMPTOM_1781e759516c,Symptom
COMPOUND_bb49611aa259,SYMPTOM_48a27e7d9648,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_bb49611aa259,SYMPTOM_48a27e7d9648,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_bb49611aa259,SYMPTOM_48a27e7d9648,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_bb49611aa259,SYMPTOM_48a27e7d9648,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_bb49611aa259,SYMPTOM_48a27e7d9648,SYMPTOM_1781e759516c,Symptom
COMPOUND_bb49611aa259,DISEASE_b2a66b919818,DISEASE_120d64215d86,Disease
COMPOUND_bb49611aa259,DISEASE_b2a66b919818,DISEASE_33f32d4c3a5c,Disease
COMPOUND_bb49611aa259,DISEASE_b2a66b919818,DISEASE_57750b73b487,Disease
COMPOUND_bb49611aa259,DISEASE_b2a66b919818,DISEASE_66ce053b0c0b,Disease
COMPOUND_bb49611aa259,DISEASE_b2a66b919818,DISEASE_800f3dcd7399,Disease
COMPOUND_4d540add8c51,SYMPTOM_947c70271d24,SYMPTOM_003993957fb9,Symptom
COMPOUND_4d540add8c51,SYMPTOM_947c70271d24,SYMPTOM_005668237e94,Symptom
COMPOUND_4d540add8c51,SYMPTOM_947c70271d24,SYMPTOM_0071d323d363,Symptom
COMPOUND_4d540add8c51,SYMPTOM_947c70271d24,SYMPTOM_0084e48e9830,Symptom
COMPOUND_4d540add8c51,SYMPTOM_947c70271d24,SYMPTOM_009811abd195,Symptom
COMPOUND_4d540add8c51,DISEASE_b2a66b919818,DISEASE_071459a0c2fd,Disease
COMPOUND_4d540add8c51,DISEASE_b2a66b919818,DISEASE_093461e46ef0,Disease
COMPOUND_4d540add8c51,DISEASE_b2a66b919818,DISEASE_0ace1f8e701c,Disease
COMPOUND_4d540add8c51,DISEASE_b2a66b919818,DISEASE_120d64215d86,Disease
COMPOUND_4d540add8c51,DISEASE_b2a66b919818,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_87dc236a64a3,SYMPTOM_685c0772c819,SYMPTOM_003993957fb9,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_685c0772c819,SYMPTOM_005668237e94,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_685c0772c819,SYMPTOM_0071d323d363,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_685c0772c819,SYMPTOM_0084e48e9830,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_685c0772c819,SYMPTOM_009811abd195,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_ac4ac57a7b7f,SYMPTOM_003993957fb9,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_ac4ac57a7b7f,SYMPTOM_005668237e94,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0071d323d363,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_ac4ac57a7b7f,SYMPTOM_009811abd195,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_0a61ad588557,SYMPTOM_003993957fb9,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_0a61ad588557,SYMPTOM_005668237e94,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_0a61ad588557,SYMPTOM_0071d323d363,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_0a61ad588557,SYMPTOM_0084e48e9830,Symptom
COMPOUND_87dc236a64a3,SYMPTOM_0a61ad588557,SYMPTOM_009811abd195,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_bac6c1b98325,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_bac6c1b98325,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_bac6c1b98325,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_bac6c1b98325,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_bac6c1b98325,SYMPTOM_1781e759516c,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_9a9214077697,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_9a9214077697,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_9a9214077697,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_9a9214077697,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_9a9214077697,SYMPTOM_1781e759516c,Symptom
COMPOUND_e87ce6b3a27b,DISEASE_b2a66b919818,DISEASE_120d64215d86,Disease
COMPOUND_e87ce6b3a27b,DISEASE_b2a66b919818,DISEASE_33f32d4c3a5c,Disease
COMPOUND_e87ce6b3a27b,DISEASE_b2a66b919818,DISEASE_57750b73b487,Disease
COMPOUND_e87ce6b3a27b,DISEASE_b2a66b919818,DISEASE_66ce053b0c0b,Disease
COMPOUND_e87ce6b3a27b,DISEASE_b2a66b919818,DISEASE_800f3dcd7399,Disease
COMPOUND_e87ce6b3a27b,SYMPTOM_64c8aca0d1b5,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_64c8aca0d1b5,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_64c8aca0d1b5,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_64c8aca0d1b5,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_64c8aca0d1b5,SYMPTOM_1781e759516c,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_52b0760e3443,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_52b0760e3443,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_52b0760e3443,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_52b0760e3443,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_e87ce6b3a27b,SYMPTOM_52b0760e3443,SYMPTOM_1781e759516c,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_078750ea56f7,SYMPTOM_003993957fb9,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_078750ea56f7,SYMPTOM_005668237e94,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_078750ea56f7,SYMPTOM_0071d323d363,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_078750ea56f7,SYMPTOM_0084e48e9830,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_078750ea56f7,SYMPTOM_009811abd195,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_ac4ac57a7b7f,SYMPTOM_003993957fb9,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_ac4ac57a7b7f,SYMPTOM_005668237e94,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0071d323d363,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_ac4ac57a7b7f,SYMPTOM_0084e48e9830,Symptom
COMPOUND_6d9123c8993a,SYMPTOM_ac4ac57a7b7f,SYMPTOM_009811abd195,Symptom
COMPOUND_d85ccf8aca8c,SYMPTOM_5b86f80f6a2d,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_d85ccf8aca8c,SYMPTOM_5b86f80f6a2d,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_d85ccf8aca8c,SYMPTOM_5b86f80f6a2d,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_d85ccf8aca8c,SYMPTOM_5b86f80f6a2d,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_d85ccf8aca8c,SYMPTOM_5b86f80f6a2d,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_13a284b618f2,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_13a284b618f2,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_13a284b618f2,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_13a284b618f2,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_13a284b618f2,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_c0004a138aff,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_947c70271d24,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_078750ea56f7,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_b2d0d3f599e0,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_4d26ce2697b7,SYMPTOM_1781e759516c,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_01a89e9be65b,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_0ebf3cbae989,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_0f70f3b506e2,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_10d012baa5e9,Symptom
COMPOUND_71c41f10aca6,SYMPTOM_19919db973fd,SYMPTOM_1781e759516c,Symptom
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_120d64215d86,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_33f32d4c3a5c,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_57750b73b487,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_66ce053b0c0b,Disease
COMPOUND_a0901a576890,DISEASE_071459a0c2fd,DISEASE_800f3dcd7399,Disease
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a0482f3f8c7b,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_071459a0c2fd,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_093461e46ef0,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_0ace1f8e701c,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_120d64215d86,Disease
COMPOUND_56237a7cf874,DISEASE_e7a747ffb620,DISEASE_13ef8ee6ec1a,Disease
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9a9214077697,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_8c8e9a9a5f8a,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_45bf1f080442,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_9d97728be9d1,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_262d000bb6a3,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_f8703b74a201,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_a317a04d6ea5,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_005668237e94,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_0071d323d363,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_0084e48e9830,Symptom
COMPOUND_56237a7cf874,SYMPTOM_603d8414fc2a,SYMPTOM_009811abd195,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_003993957fb9,Symptom
COMPOUND_56237a7cf874,SYMPTOM_daa909de830a,SYMPTOM_005668237e94,Symptom
